,Kategori,Tweet,Sentiment,problem
968,tj,@eaJPark Bruh kamu biasanya naik KRL arah bogor apa jakarta kota jae? bareng lah bro,Negatif,[]
969,tj,yeyy issued 31 pax tiket pesawat rombongan Banjarmasin ke Jakarta yuk yang mau booking tiket pesawat/voucher hotel/tiket kereta boleh banget chat wa di bio guys https://t.co/r584V7yFNG,Positif,[]
970,tj,Awal banget kerja di Jakarta naik KRL dr sini Duren Kalibata. Si Utsda ini tiap kereta penuh ga berani naik krn pekewoh ga enak buat dorong2 orang. Terakhir kesini masih proses pembangunan dan sekarang woww bagus juga ya jadinya. Udah ga nyebrang rel lagi. https://t.co/jWuulMahRP,Negatif,['Kondisi']
971,tj,kok w ngerasa akhir akhir ini jakarta pipel berkurang jumlahnya. bisa dibuktikan di tebet tidak selalu macet dan kursi kereta ada yang kosong di jam after hour. or maybe i'm just lucky,Negatif,[]
972,tj,Bagi warga Depok kombinasi Kereta Rel Listrik (KRL) Commuter Line dan MRT Jakarta menjadi pilihan utama. Perjalanan bisa dimulai dari Stasiun Depok menuju Stasiun Sudirman lalu melanjutkan dengan MRT dari Stasiun Dukuh Atas BNI ke arah Blok M. #Kompaspedia #LitbangKompas https://t.co/cKX1TklY3h,Positif,['Infrastruktur']
973,tj,China uji coba kereta Maglev supercepat yang bisa tempuh 1.200 km dari Beijing ke Shanghai hanya dalam 2 5 jam. Kecepatannya tembus 600 km/jam bahkan sempat uji 998 km/jam dalam tabung vakum. Sebagai perbandingan jarak Jakarta Surabaya saja masih makan waktu 8 10 jam pakai https://t.co/AxVEx3MOVy,Negatif,[]
974,tj,@delnotshrimp aku dari malang... cf di jakarta kan... naik kereta aja bisaa dan budget aman sih,Positif,[]
975,tj,Aku liat endingnya hikaru langsung mikir mereka syuting di jalur KRL Jakarta-Bogor lmao https://t.co/gG9rWiwe5p,Negatif,['Akses/Rute']
976,tj,@alexdrinkwater_ @BudiBukanIntel Bener makanya sindikat maling di bus itu jarang mau di rute premium kayak Bogor/Jakarta/Ciputat-Surabaya-Malang pasti ambil sektor pendek kayak ke daerah Purwokerto Wonosobo ato ke arah Solo. Maling di kereta aslinya juga gitu mereka ngincer kereta Exe yang punya tarsusan,Negatif,['Akses/Rute']
977,tj,@farhanzlkr Semua Anggota JKT48 Sudah Sampai Di Jakarta Naik Pesawat Terbang Dan Naik Kereta Api,Negatif,[]
978,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/HuPvLoEQxk,Negatif,"['Infrastruktur', 'Akses/Rute']"
979,tj,Jakarta ke Ponorogo cuma 1 jam? China tawarkan kereta Maglev super cepat 650 km/jam! 🇨🇳 https://t.co/1qNZY5Fx2g,Positif,[]
980,tj,Ini kalau terealisasi bakalan keren banget...buah dari keberlanjutan Presiden Prabowo bukan perubahan. China Siapkan Kereta Peluru Maglev Jakarta - Ponorogo Cuma 1 Jam https://t.co/PLhb9IfYvZ,Positif,[]
981,tj,Menempati Anjungan Pemerintah Provinsi DKI Jakarta di Hall C1 JIExpo Kemayoran PT LRT Jakarta menghadirkan train simulator alat simulator kereta yang menampilkan kondisi asli kabin masinis LRT Jakarta. https://t.co/CBLJJpz3f4,Positif,['Pelayanan']
982,tj,Dari Bordes hingga Toilet Inilah Wujud Nyata Komitmen KAI Daop 1 Jakarta Jaga Kebersihan Kereta https://t.co/RW1aLNy6FZ https://t.co/ydauvN6ORE,Positif,[]
983,tj,open jasa rental sewa rent digicam sony w810 &amp; canon ixus 185 jabodetabek for juli cod di st krl line jakarta - bogor udah include card reader juga! slot terbatas yaa #rentaldigicam #sewadigicam #sewadigicamdepok #sewadigicamjakarta #zonaBU #zonauang #rentdigicam,Positif,['Masalah Pembayaran']
984,tj,@MadaHaqiqie krl jakarta beneran 20-30 tahun lagi,Negatif,[]
985,tj,Siap-Siap Stasiun KRL Baru Warga BSD Dibuka ke Jakarta Jadi Sejengkal https://t.co/NnI75QG9zZ,Negatif,['Infrastruktur']
986,tj,Ini mah KRL jakarta njir https://t.co/zvi7eoJQIZ,Negatif,[]
987,tj,@tookuniitemo_ Jakarta balik udah diatas jam 21.00 insyaallah rada sepi krl,Negatif,[]
988,tj,@catlover17081 @perupadata Purwokerto ga ada Bandara. Yg satu karesidenan tuh di Cilacap bandara Tunggul Wulung. Yg agak baru direvitalisasi di Kab Purbalingga Bandara Wirasaba (JB Soedirman). Jelaaas sepi. Purwokerto di Banyumas dah ada kereta yg melimpah bgt stoknya buat ke Jakarta.,Negatif,['Kondisi']
989,tj,siapa yg mau editin jinki lg naik krl jakarta kota - nambo https://t.co/Rls6OVap6B,Negatif,[]
990,tj,@C_Jessination48 masih di kereta min arah balik dari surabaya ke Jakarta https://t.co/OthMGrENlS,Negatif,[]
991,tj,@marimassachet Selamat malam Kak. Setiap KA yang beroperasi saat ini menyesuaikan pada Gapeka (Grafik Perjalanan Kereta Api). Perjalanan dari Serang dapat menggunakan Commuter Line Merak yang transit di Rangkasbitung. Kemudian dapat menggunakan KRL menuju Jakarta dan dilanjutkan KA Jarak Jauh,Positif,[]
992,tj,pls bikin kereta cepat jakarta sby 3 jam,Negatif,[]
993,tj,ini rasa ga nyamannya sama kayak waktu tau jae udh di jakarta sementara gue masi luntang-lantung nunggu kereta di jogja. berasa ditinggalin,Negatif,"['Keterlambatan', 'Kondisi']"
994,tj,@alterrrego_ serba salah yaa tp kalo kereta seenggaknya bs nabung kesabaran ga kena macet dr bandung-jakarta,Negatif,['Kemacetan']
995,tj,@ARSIPAJA Alasan mulu apalagi kalo banyak perlintasan kereta kayak jakarta. Udah ga ketolong ini kota ,Negatif,['Emosi/Frustrasi']
996,tj,@MiskinTV_ Orang jakarta yang ngga ngerti sound horeg mending diem aja dah ntar kalo ditanya nikmatnya macet macetan dimananya bingung lu pada jawabnya wkwkwk mana betah tiap hari macet melulu ama umpel²an di KRL Jangan usil dg kebahagian kami sound horeg love you more~,Negatif,"['Navigasi', 'Kemacetan']"
997,tj,@perseliese Kereta balik kali ya ini yang berhenti di Depok terus balik ke Jakarta Kota soalnya weekend gini penumpang banyak dari Bogor kan.,Negatif,['Kondisi']
998,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/ToXChlwhHF,Negatif,"['Infrastruktur', 'Akses/Rute']"
999,tj,LOCATION GUIDE Naik KRL Bogor - Jakarta Kota Turun di Jakarta Kota &gt; keluar pintu barat (Bank BNI) &gt; menyeberang ke Museum Mandiri Naik TransJakarta koridor 1 atau 9B Turun di Halte Kota &gt; menyeberang ke Museum Mandiri SEE U WARGA! #WOODZ #PestaRakyatVol3 https://t.co/ZZkWF0aHav,Negatif,[]
1000,tj,@koganenohikari lebih cepat daripada kereta cepat Jakarta-Surabaya,Negatif,[]
1001,tj,@KAI121 Jika keberangkatan dari Semarang menuju Jakarta kursi berapakah yang searah dengan laju Kereta.,Negatif,[]
1002,tj,open jasa rental sewa rent digicam sony w810 &amp; canon ixus 185 jabodetabek bulan juli cod di st krl line jakarta - bogor udah include card reader juga! slot terbatas yaa #rentaldigicam #sewadigicam #sewadigicamdepok #sewadigicamjakarta #zonaBU #zonauang #rentdigicam,Positif,['Masalah Pembayaran']
1003,tj,Menteri Perhubungan (Menhub) Dudy Purwagandhi mengungkap kemungkinan perpanjangan proyek Kereta Cepat Jakarta-Bandung ke Surabaya. https://t.co/0fvIUCOC1m,Negatif,[]
1004,tj,Aksi pelemparan terhadap Commuter Line No. 1322 relasi Jakarta Kota Bogor terjadi pada Jumat (11/7) pukul 16.05 WIB tepatnya di sekitar JPO Pasar Anyar Bogor. Akibatnya kaca pintu kereta terakhir di rangkaian CLI-125 retak parah. Kasi Humas Polresta Bogor Kota Ipda Eko https://t.co/CkMvgS1fdT,Negatif,['Infrastruktur']
1005,tj,@yappingfess bogor sih klo start dr jakarta terus yang pengen jaraknya reachable pake krl tp klo mau benr2 holiday ya bandung,Positif,[]
1006,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/CttfPgB4B6,Negatif,"['Infrastruktur', 'Akses/Rute']"
1007,tj,@ARSIPAJA gw gemes banget dah kalo ke bandung naik whoosh terus bingung mau kemana2 karena jarang ada angkutan umum (kecuali angkot). naik krl juga ga ada ga sih disana? ga sebanyak di jabodetabek. gw akuin jakarta &amp; bekasi emang macet juga cuma itu tuh masih mendingan karena-,Negatif,"['Navigasi', 'Kemacetan']"
1008,tj,13 Juli 1995 - Perjalanan Kereta api Argo Lawu tujuan Jakarta Gambir - Solo Balapan diresmikan. #TodayOnFlashback,Negatif,[]
1009,tj,Ini dia missing link transportasi jakarta. Padahal itu kalau KRL dari tj barat bisa nyambung ke lebak bulus sampe jurang mangu dan linenya gabung bisa ngurangin macet simatupang dan bermanfaat buat rakyat Jabar - Jakarta - Banten.,Positif,[]
1010,tj,baru kali ini nunggu kereta terakhir jakarta kota wkwk,Negatif,['Keterlambatan']
1011,tj,@likeweusedtho Selamat malam Kak. Jadwal keberangkatan terakhir Commuter Line Stasiun Jakarta Kota Bogor pukul 23.50 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dicek di aplikasi C-Access Access by KAI dan melalui link: https://t.co/CX7AWwKdUL atau unduh melalui link:,Negatif,"['Masalah Pembayaran', 'Infrastruktur']"
1012,tj,@rizal_septyan Kereta api lebih mending buat ke Jogja dari Jakarta: waktu 6-8 jam tiket eksekutif Rp300-600rb/orang nyaman tanpa capek nyetir hindari macet. Mobil pribadi fleksibel (7-10 jam biaya tol+BBM ~Rp800rb sekali jalan) tapi mahal kalau sendirian. Kalau rombongan mobil oke. Pilih,Negatif,"['Masalah Pembayaran', 'Kemacetan', 'Emosi/Frustrasi']"
1013,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/qDVztEzNux,Negatif,"['Infrastruktur', 'Akses/Rute']"
1014,tj,Selain dijadikan sebagai nama jalan di Jakarta dan Surabaya serta universitas di Moskow Patrice Lumumba pejuang kemerdekaan Kongo ini juga sempat disematkan sebagai nama sebuah kereta api. Potret KA Lumumba sedang memasuki Stasiun Gambir Jakarta. Harian Rakjat 3 Mei 1961. https://t.co/YmN7nDWxuQ,Positif,"['Masalah Pembayaran', 'Infrastruktur']"
1015,tj,Ketika mereka lebih suka Barasura Tapi saya masih menyukai Forget Jakarta dan Gaze Lagu yang membawa saya untuk bernostalgia merelakan Forget Jakarta lagu yang selalu saya play ketika balik dari Jakarta naik kereta Jakarta kota yang dulu pernah menjadi tujuan ku,Positif,[]
1016,tj,@CommuterLine dari jakarta kota 4 kereta terakhir berangkat jam berapa?,Negatif,[]
1017,tj,Siapa yg bilang mau absen dulu ga nonton tds4 abis liat setlist lngsng sepakat check out tiket sama temen. Semoga lancar buat September nanti yg sekarang udah 5 jam naik kereta buat ke Jakarta. https://t.co/y0IJFwcS1m,Positif,['Ancaman']
1018,tj,@ARSIPAJA T..ttapi di Rancamanyar Bandung Selatan ga ada lampu lalu lintas pun tetap macet pak . Semoga suatu saat seperti Jakarta yg punya LRT MRT KRL atau transum nyaman lainnya https://t.co/K4V1X9os5g,Positif,"['Kemacetan', 'Ancaman']"
1019,tj,Jakarta Sebuah insiden menghebohkan terjadi pada Jumat (11/7) sore ketika satu rangkaian KRL Commuter Lineyang melintas di kawasan Citayam menjadi sasaran pelemparan batu. https://t.co/GgcGUeFlZs,Negatif,['Ancaman']
1020,tj,@worksfess mnurutku mending nyari kost sekitaran jakpus krn secapek ituu dan jauh bangett.. meskipun naik krl kmrn semprt tinggal di depok terus kalo mau ke daerah2 jakarta jauh terus melelahkan bgt . ga sanggup aku tapi kalo kuat mah pilih krl,Negatif,['Emosi/Frustrasi']
1021,tj,kepingin nya kemarin ke jakarta gini naik dan menikmati krl bareng. malah kemarin ke jakarta ijen tatak nekat,Negatif,[]
1022,tj,@kevlar_Lev00 @ARSIPAJA Banyak banget malah travel jakarta bandung . Baraya kalau promo sekitar 75 ada normalnya 110k. Kereta api ada. + KCIC Yah emang warga Jakarta tuh suka kemacetan Jalan jalan teh puncak lagi puncak lagi. Lembang lagi gitu. Pas kerja di Jkt pada gtu kantor suami pun sama ja,Negatif,['Kemacetan']
1023,tj,@Priyatno Selamat sore Kak. Jadwal keberangkatan terakhir Commuter Line Stasiun Cibinong Jakarta Kota pukul 22.06 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dicek di aplikasi C-Access Access by KAI dan melalui link: https://t.co/CX7AWwKdUL atau unduh melalui link:,Negatif,"['Masalah Pembayaran', 'Infrastruktur']"
1024,tj,Aksi vandalisme terhadap KRL impor asal China di jalur Jakarta Bogor berujung penangkapan pelaku oleh petugas KAI Commuter. Insiden terjadi Jumat (11/7/2025) pukul 16.05 WIB di dekat JPO Pasar Anyar Bogor. Batu mengenai kaca kereta dan menyebabkan kerusakan serius. Pelaku https://t.co/FV1RrtlWKB,Negatif,"['Pelayanan', 'Kondisi', 'Infrastruktur', 'Akses/Rute']"
1025,tj,alhamdulillah pindah peron KRL ato LRT uda ga seprimitif dlu pas awal2 ke jakarta ,Negatif,[]
1026,tj,@ARSIPAJA Karena aku lihat di google ada kok banyak layanan transportasi publik antara dua wilayah ini. Gak cuma bus tapi kereta api juga ada. Disclaimer. Aku bukan warga Bandung/Jakarta hanya bermodal informasi google dan kata temen aja soal ini.,Negatif,[]
1027,tj,Tanya min @CommuterLine KRL terakhir Cibinong - Jakarta kota hari ini jam berapa?,Negatif,[]
1028,tj,Punten netizen adek saya KEHILANGAN E-MONEY di sekitar Stasiun Bogor atau di kereta jurusan ke Jakarta Kota. Sempat tap in namun hilang sebelum tap out. Kereta berjalan pukul 13.50 WIB. Ini card holder yg dia pakai. Barangkali ada yg menemukan tolong dm saya ya terima kasih https://t.co/Ag9zHtkjYe,Negatif,"['Masalah Pembayaran', 'Ancaman', 'Infrastruktur']"
1029,tj,badan pegel semua this is an undeniable experience kalo lu naik kereta surabaya-jakarta,Negatif,['Emosi/Frustrasi']
1030,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/LWScTz4wOu,Negatif,"['Infrastruktur', 'Akses/Rute']"
1031,tj,Pengen jalan² ke jakarta naik kereta ,Positif,[]
1032,tj,Kaget bjir kirain lagi di krl jakarta-bogor https://t.co/trUglqFMI4,Negatif,['Emosi/Frustrasi']
1033,tj,@joulrnal Selamat sore Kak. Saat ini jadwal perjalanan Commuter Line Stasiun Jakarta Kota Tanjung Priok atau sebaliknya telah diatur sesuai dengan Grafik Perjalanan Kereta Api (Gapeka) yang berlaku sehubungan optimalisasi operasi sarana untuk kebutuhan angkutan. Namun demikian ,Negatif,['Infrastruktur']
1034,tj,Sebuah rangkaian KRL Commuter Line yang melaju dari Bogor menuju Jakarta Kota menjadi sasaran pelemparan batu saat melintas di kawasan Citayam pada Jumat sore (11/7). Kejadian ini pertama kali dibagikan oleh akun @poppyariestian di platform X sekitar pukul 17.17 WIB. Dalam https://t.co/ydx9BVMvmp,Negatif,"['Ancaman', 'Emosi/Frustrasi']"
1035,tj,@basebuku Aku selalu naik kereta kalo rute jkt-bdg (atau sebaliknya). Biasanya aku baca buku yg emg lagi aku baca. Kalo mau buku yg spesifik ttg kota tsb paling: Cerita-Cerita Jakarta Jakarta Sebelum Pagi Bandung Menjelang Pagi atau Sisi Tergelap Surga. Aku pernahnya baca itu aja nder,Negatif,['Akses/Rute']
1036,tj,KRL Jurusan Jakarta Kota-Bogor Dilempar Batu Fajar Nugros: Beneran Harus Dicari Pelakunya dan Diseret ke Pengadilan https://t.co/cSNUtYPzpJ,Negatif,['Ancaman']
1037,tj,open jasa rental sewa rent digicam sony w810 &amp; canon ixus 185 jabodetabek bulan juli cod di st krl line jakarta - bogor udah include card reader juga! slot terbatas yaa #rentaldigicam #sewadigicam #sewadigicamdepok #sewadigicamjakarta #zonaBU #zonauang #rentdigicam,Positif,['Masalah Pembayaran']
1038,tj,PT Kereta Api Indonesia (Persero) Daerah Operasi 1 Jakarta (Daop 1) mencatat 925.274 penumpang menggunakan kereta api dari berbagai stasiun wilayah Daop 1 Jakarta selama masa libur 1-13 Juli 2025. https://t.co/TTwXZXd1XE,Negatif,['Infrastruktur']
1039,tj,Ada yang tau rute krl dari Cikarang ke daerah Duri Utara tambora Jakarta barat gak ya?,Negatif,['Akses/Rute']
1040,tj,Kemaren diajak seniorku merasakan jadi kelas pekerja di jakartajadi ke bogor naik krl pulangny naik transj yg rute baru sama mrt. Pergi jam 7 pagi nyampe hotel jam 8 malam dan rasanya mau mati. Sehat2 yaa kalian para pekerja di dki terutama yg tiap hari commute.,Negatif,['Akses/Rute']
1041,tj,Hai sender mau traveling naik kereta nih boleh rekomendasi bacaan untuk menemani perjalanan? Kebetulan tujuannya bandung dan jakarta mungkin ada rekom buku yg related dg dua kota tsb. Tia! https://t.co/JqZfUcqzMs,Positif,[]
1042,tj,Makacih buat sesi 1 nya Ceu @H_EliJKT48 . Hehehehe baca mention y yg waktu gw pergi naik kereta itu. Tp iya nih plngnya abis temen gw kelar 2s chelsea sesi 6 langsung balik ke jakarta naik bis Mari kita lanjutkan ngobrol lg di sesi 2 dan VC bulan ini https://t.co/M3BVJEEdsV,Negatif,['Pelayanan']
1043,tj,Hebat banget orang PP Jakarta Bekasi Bogor naik kereta Gue full berdiri ini udah kek mau rebahan aja langsung,Negatif,[]
1044,tj,WTS iphone xr 64gb 2.700.000 (nego) cod sekitaran lrt/mrt/krl Jakarta based body mulus gprnh service dr awal beli bh 76% face id siri volume aman semua yang mau tanya-tanya boleh DM dulu yaa #wts #wtb #wtsiphone #wtbiphone #zonauang #zonajajan,Negatif,['Masalah Pembayaran']
1045,tj,sedikit bercerita : aku custom 2 astroeaj keyring : satu buat ku satu buat @eaJPark pertama kali ngasih hadiah ke artis wkwk dan pas lagi di kereta pulang ke jakarta liat sg ternyata astroeaj ku udah masuk koper semoga suka ya kak! oiya tolong disimpan baik2 hehe https://t.co/5gIIR2WWmm,Positif,['Emosi/Frustrasi']
1046,tj,Kaca KRL Jakarta Kota-Bogor Retak Dilempar Batu Netizen Geram https://t.co/X6eq2Tj9ZN lewat @KitaIndonesiaSt,Negatif,['Ancaman']
1047,tj,AC nya mati panas banget di KRL Nambo - Jakarta Kota Kode 1513 @CommuterLine berasa di Oven,Negatif,['Kondisi']
1048,tj,Naik krl tu seru asal bkn pas peak hour aja *first time naik krl tanpa ada yg guide (tanpa ayang) dgn rute complicated jakarta iniii https://t.co/iw6OWTGK4g,Positif,['Akses/Rute']
1049,tj,@ryujinburag enggak sih hehehe paaling ya 1½ jam naik krl mrt aku dr sini ke blok m soalnya aku lagi di rumah bekasi bukan di rumah jakarta kalo dirumah jakarta sih 10 menit juga nyampe ,Negatif,[]
1050,tj,jakarta dumps.... ddh tj dadah mrt dadah krl https://t.co/zDzsvZP9yi,Negatif,[]
1051,tj,@biliexs Iyaaa betulll Kalo Surabaya aku bisa bolak-balik. Kalo Jakarta kereta/pesawatnya MashaaAllah sekali,Positif,[]
1052,tj,09.08: Ada pekerjaan peninggian rel kereta api di jl. Masjid An-Nur Rawa Buaya Cengkareng Jakarta Barat. Tapi sangat disayangkan rel kereta ditinggikan kurang lebih 30/40 Cm yg memotong jalan raya namun jalannya tidak ditinggikan sehingga membahayakan pengendara yg melintas https://t.co/VuQn70vWff,Negatif,[]
1053,tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/6pA6BUR57Q,Negatif,"['Infrastruktur', 'Akses/Rute']"
1054,tj,@ARSIPAJA Ya seenggaknya di jakarta macet bisa naik busway mrt krl lrt. Jabar punya apa?,Negatif,[]
1055,tj,8 Spot Healing Dekat Jakarta yang Bisa Dijangkau KRL https://t.co/S0ZtTZCvCY,Positif,['Kondisi']
1056,tj,@PT_Transjakarta halo min mau tanyaa kalo mau ke kemlu / jl pejambon dari stasiun krl bogor-jakarta kota bisa turun di stasiun mana lalu naik kode apa ya? thank you,Negatif,['Infrastruktur']
1057,tj,@nastarcoklat___ Selamat malam Kak. Rute Stasiun Jakarta Kota - Bogor terakhir tersedia pkl. 23:50 WIB. Info lengkap jadwal Commuter Line dapat dilihat melalui link : https://t.co/CX7AWwJG5d aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/r1sH6ifb9h. Tks.,Negatif,"['Masalah Pembayaran', 'Infrastruktur', 'Akses/Rute']"
