Kategori,Tweet,Sentiment,problem
tj,@ARSIPAJA gw gemes banget dah kalo ke bandung naik whoosh terus bingung mau kemana2 karena jarang ada angkutan umum (kecuali angkot). naik krl juga ga ada ga sih disana? ga sebanyak di jabodetabek. gw akuin jakarta &amp; bekasi emang macet juga cuma itu tuh masih mendingan karena-,Negatif,"['Navigasi', 'Kemacetan']"
tj,13 Juli 1995 - Perjalanan Kereta api Argo Lawu tujuan Jakarta Gambir - Solo Balapan diresmikan. #TodayOnFlashback,Negatif,[]
tj,Ini dia missing link transportasi jakarta. Padahal itu kalau KRL dari tj barat bisa nyambung ke lebak bulus sampe jurang mangu dan linenya gabung bisa ngurangin macet simatupang dan bermanfaat buat rakyat Jabar - Jakarta - Banten.,Netral,[]
tj,baru kali ini nunggu kereta terakhir jakarta kota wkwk,Negatif,['Keterlambatan']
tj,@likeweusedtho Selamat malam Kak. Jadwal keberangkatan terakhir Commuter Line Stasiun Jakarta Kota Bogor pukul 23.50 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dicek di aplikasi C-Access Access by KAI dan melalui link: https://t.co/CX7AWwKdUL atau unduh melalui link:,Negatif,"['Masalah Pembayaran', 'Infrastruktur']"
tj,@rizal_septyan Kereta api lebih mending buat ke Jogja dari Jakarta: waktu 6-8 jam tiket eksekutif Rp300-600rb/orang nyaman tanpa capek nyetir hindari macet. Mobil pribadi fleksibel (7-10 jam biaya tol+BBM ~Rp800rb sekali jalan) tapi mahal kalau sendirian. Kalau rombongan mobil oke. Pilih,Negatif,"['Masalah Pembayaran', 'Kemacetan', 'Emosi/Frustrasi']"
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/qDVztEzNux,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,Selain dijadikan sebagai nama jalan di Jakarta dan Surabaya serta universitas di Moskow Patrice Lumumba pejuang kemerdekaan Kongo ini juga sempat disematkan sebagai nama sebuah kereta api. Potret KA Lumumba sedang memasuki Stasiun Gambir Jakarta. Harian Rakjat 3 Mei 1961. https://t.co/YmN7nDWxuQ,Negatif,"['Masalah Pembayaran', 'Infrastruktur']"
tj,Ketika mereka lebih suka Barasura Tapi saya masih menyukai Forget Jakarta dan Gaze Lagu yang membawa saya untuk bernostalgia merelakan Forget Jakarta lagu yang selalu saya play ketika balik dari Jakarta naik kereta Jakarta kota yang dulu pernah menjadi tujuan ku,Negatif,[]
tj,@CommuterLine dari jakarta kota 4 kereta terakhir berangkat jam berapa?,Negatif,[]
tj,Siapa yg bilang mau absen dulu ga nonton tds4 abis liat setlist lngsng sepakat check out tiket sama temen. Semoga lancar buat September nanti yg sekarang udah 5 jam naik kereta buat ke Jakarta. https://t.co/y0IJFwcS1m,Negatif,['Ancaman']
tj,@ARSIPAJA T..ttapi di Rancamanyar Bandung Selatan ga ada lampu lalu lintas pun tetap macet pak . Semoga suatu saat seperti Jakarta yg punya LRT MRT KRL atau transum nyaman lainnya https://t.co/K4V1X9os5g,Negatif,"['Kemacetan', 'Ancaman']"
tj,Jakarta Sebuah insiden menghebohkan terjadi pada Jumat (11/7) sore ketika satu rangkaian KRL Commuter Lineyang melintas di kawasan Citayam menjadi sasaran pelemparan batu. https://t.co/GgcGUeFlZs,Negatif,['Ancaman']
tj,@worksfess mnurutku mending nyari kost sekitaran jakpus krn secapek ituu dan jauh bangett.. meskipun naik krl kmrn semprt tinggal di depok terus kalo mau ke daerah2 jakarta jauh terus melelahkan bgt . ga sanggup aku tapi kalo kuat mah pilih krl,Negatif,['Emosi/Frustrasi']
tj,kepingin nya kemarin ke jakarta gini naik dan menikmati krl bareng. malah kemarin ke jakarta ijen tatak nekat,Negatif,[]
tj,@kevlar_Lev00 @ARSIPAJA Banyak banget malah travel jakarta bandung . Baraya kalau promo sekitar 75 ada normalnya 110k. Kereta api ada. + KCIC Yah emang warga Jakarta tuh suka kemacetan Jalan jalan teh puncak lagi puncak lagi. Lembang lagi gitu. Pas kerja di Jkt pada gtu kantor suami pun sama ja,Negatif,['Kemacetan']
tj,@Priyatno Selamat sore Kak. Jadwal keberangkatan terakhir Commuter Line Stasiun Cibinong Jakarta Kota pukul 22.06 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dicek di aplikasi C-Access Access by KAI dan melalui link: https://t.co/CX7AWwKdUL atau unduh melalui link:,Negatif,"['Masalah Pembayaran', 'Infrastruktur']"
tj,Aksi vandalisme terhadap KRL impor asal China di jalur Jakarta Bogor berujung penangkapan pelaku oleh petugas KAI Commuter. Insiden terjadi Jumat (11/7/2025) pukul 16.05 WIB di dekat JPO Pasar Anyar Bogor. Batu mengenai kaca kereta dan menyebabkan kerusakan serius. Pelaku https://t.co/FV1RrtlWKB,Negatif,"['Pelayanan', 'Kondisi', 'Infrastruktur', 'Akses/Rute']"
tj,alhamdulillah pindah peron KRL ato LRT uda ga seprimitif dlu pas awal2 ke jakarta ,Negatif,[]
tj,@ARSIPAJA Karena aku lihat di google ada kok banyak layanan transportasi publik antara dua wilayah ini. Gak cuma bus tapi kereta api juga ada. Disclaimer. Aku bukan warga Bandung/Jakarta hanya bermodal informasi google dan kata temen aja soal ini.,Negatif,[]
tj,Tanya min @CommuterLine KRL terakhir Cibinong - Jakarta kota hari ini jam berapa?,Negatif,[]
tj,Punten netizen adek saya KEHILANGAN E-MONEY di sekitar Stasiun Bogor atau di kereta jurusan ke Jakarta Kota. Sempat tap in namun hilang sebelum tap out. Kereta berjalan pukul 13.50 WIB. Ini card holder yg dia pakai. Barangkali ada yg menemukan tolong dm saya ya terima kasih https://t.co/Ag9zHtkjYe,Negatif,"['Masalah Pembayaran', 'Ancaman', 'Infrastruktur']"
tj,badan pegel semua this is an undeniable experience kalo lu naik kereta surabaya-jakarta,Negatif,['Emosi/Frustrasi']
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/LWScTz4wOu,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,Pengen jalan² ke jakarta naik kereta ,Negatif,[]
tj,Kaget bjir kirain lagi di krl jakarta-bogor https://t.co/trUglqFMI4,Negatif,['Emosi/Frustrasi']
tj,@joulrnal Selamat sore Kak. Saat ini jadwal perjalanan Commuter Line Stasiun Jakarta Kota Tanjung Priok atau sebaliknya telah diatur sesuai dengan Grafik Perjalanan Kereta Api (Gapeka) yang berlaku sehubungan optimalisasi operasi sarana untuk kebutuhan angkutan. Namun demikian ,Negatif,['Infrastruktur']
tj,Sebuah rangkaian KRL Commuter Line yang melaju dari Bogor menuju Jakarta Kota menjadi sasaran pelemparan batu saat melintas di kawasan Citayam pada Jumat sore (11/7). Kejadian ini pertama kali dibagikan oleh akun @poppyariestian di platform X sekitar pukul 17.17 WIB. Dalam https://t.co/ydx9BVMvmp,Negatif,"['Ancaman', 'Emosi/Frustrasi']"
tj,@basebuku Aku selalu naik kereta kalo rute jkt-bdg (atau sebaliknya). Biasanya aku baca buku yg emg lagi aku baca. Kalo mau buku yg spesifik ttg kota tsb paling: Cerita-Cerita Jakarta Jakarta Sebelum Pagi Bandung Menjelang Pagi atau Sisi Tergelap Surga. Aku pernahnya baca itu aja nder,Negatif,['Akses/Rute']
tj,KRL Jurusan Jakarta Kota-Bogor Dilempar Batu Fajar Nugros: Beneran Harus Dicari Pelakunya dan Diseret ke Pengadilan https://t.co/cSNUtYPzpJ,Negatif,['Ancaman']
tj,open jasa rental sewa rent digicam sony w810 &amp; canon ixus 185 jabodetabek bulan juli cod di st krl line jakarta - bogor udah include card reader juga! slot terbatas yaa #rentaldigicam #sewadigicam #sewadigicamdepok #sewadigicamjakarta #zonaBU #zonauang #rentdigicam,Negatif,['Masalah Pembayaran']
tj,PT Kereta Api Indonesia (Persero) Daerah Operasi 1 Jakarta (Daop 1) mencatat 925.274 penumpang menggunakan kereta api dari berbagai stasiun wilayah Daop 1 Jakarta selama masa libur 1-13 Juli 2025. https://t.co/TTwXZXd1XE,Negatif,['Infrastruktur']
tj,Ada yang tau rute krl dari Cikarang ke daerah Duri Utara tambora Jakarta barat gak ya?,Negatif,['Akses/Rute']
tj,Kemaren diajak seniorku merasakan jadi kelas pekerja di jakartajadi ke bogor naik krl pulangny naik transj yg rute baru sama mrt. Pergi jam 7 pagi nyampe hotel jam 8 malam dan rasanya mau mati. Sehat2 yaa kalian para pekerja di dki terutama yg tiap hari commute.,Negatif,['Akses/Rute']
tj,Hai sender mau traveling naik kereta nih boleh rekomendasi bacaan untuk menemani perjalanan? Kebetulan tujuannya bandung dan jakarta mungkin ada rekom buku yg related dg dua kota tsb. Tia! https://t.co/JqZfUcqzMs,Negatif,[]
tj,Makacih buat sesi 1 nya Ceu @H_EliJKT48 . Hehehehe baca mention y yg waktu gw pergi naik kereta itu. Tp iya nih plngnya abis temen gw kelar 2s chelsea sesi 6 langsung balik ke jakarta naik bis Mari kita lanjutkan ngobrol lg di sesi 2 dan VC bulan ini https://t.co/M3BVJEEdsV,Negatif,['Pelayanan']
tj,Hebat banget orang PP Jakarta Bekasi Bogor naik kereta Gue full berdiri ini udah kek mau rebahan aja langsung,Negatif,[]
tj,WTS iphone xr 64gb 2.700.000 (nego) cod sekitaran lrt/mrt/krl Jakarta based body mulus gprnh service dr awal beli bh 76% face id siri volume aman semua yang mau tanya-tanya boleh DM dulu yaa #wts #wtb #wtsiphone #wtbiphone #zonauang #zonajajan,Negatif,['Masalah Pembayaran']
tj,sedikit bercerita : aku custom 2 astroeaj keyring : satu buat ku satu buat @eaJPark pertama kali ngasih hadiah ke artis wkwk dan pas lagi di kereta pulang ke jakarta liat sg ternyata astroeaj ku udah masuk koper semoga suka ya kak! oiya tolong disimpan baik2 hehe https://t.co/5gIIR2WWmm,Negatif,['Emosi/Frustrasi']
tj,Kaca KRL Jakarta Kota-Bogor Retak Dilempar Batu Netizen Geram https://t.co/X6eq2Tj9ZN lewat @KitaIndonesiaSt,Negatif,['Ancaman']
tj,AC nya mati panas banget di KRL Nambo - Jakarta Kota Kode 1513 @CommuterLine berasa di Oven,Negatif,['Kondisi']
tj,Naik krl tu seru asal bkn pas peak hour aja *first time naik krl tanpa ada yg guide (tanpa ayang) dgn rute complicated jakarta iniii https://t.co/iw6OWTGK4g,Negatif,['Akses/Rute']
tj,@ryujinburag enggak sih hehehe paaling ya 1½ jam naik krl mrt aku dr sini ke blok m soalnya aku lagi di rumah bekasi bukan di rumah jakarta kalo dirumah jakarta sih 10 menit juga nyampe ,Negatif,[]
tj,jakarta dumps.... ddh tj dadah mrt dadah krl https://t.co/zDzsvZP9yi,Negatif,[]
tj,@biliexs Iyaaa betulll Kalo Surabaya aku bisa bolak-balik. Kalo Jakarta kereta/pesawatnya MashaaAllah sekali,Negatif,[]
tj,09.08: Ada pekerjaan peninggian rel kereta api di jl. Masjid An-Nur Rawa Buaya Cengkareng Jakarta Barat. Tapi sangat disayangkan rel kereta ditinggikan kurang lebih 30/40 Cm yg memotong jalan raya namun jalannya tidak ditinggikan sehingga membahayakan pengendara yg melintas https://t.co/VuQn70vWff,Negatif,[]
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/6pA6BUR57Q,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,@ARSIPAJA Ya seenggaknya di jakarta macet bisa naik busway mrt krl lrt. Jabar punya apa?,Netral,[]
tj,8 Spot Healing Dekat Jakarta yang Bisa Dijangkau KRL https://t.co/S0ZtTZCvCY,Negatif,['Kondisi']
tj,@PT_Transjakarta halo min mau tanyaa kalo mau ke kemlu / jl pejambon dari stasiun krl bogor-jakarta kota bisa turun di stasiun mana lalu naik kode apa ya? thank you,Negatif,['Infrastruktur']
tj,@nastarcoklat___ Selamat malam Kak. Rute Stasiun Jakarta Kota - Bogor terakhir tersedia pkl. 23:50 WIB. Info lengkap jadwal Commuter Line dapat dilihat melalui link : https://t.co/CX7AWwJG5d aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/r1sH6ifb9h. Tks.,Negatif,"['Masalah Pembayaran', 'Infrastruktur', 'Akses/Rute']"
tj,@liibraan Iya dari Jakarta baru ke Jogjes disambung pakai kereta ,Negatif,[]
tj,-dips! Ada yang pernah naik kereta brantas yg ekonomi dari Jakarta ke Semarang ga ya?? Itu nyaman ga kira2 tempat duduknya??,Negatif,[]
tj,Dan terjadi lagi pelemparan batu/Vandalisme ke KRL seri CRRC sifang oleh oknum yang tak bertanggung jawab di line jakarta-bogor sore dini hari. https://t.co/TWsXxgdI5q,Negatif,['Ancaman']
tj,KRL Jurusan Jakarta Kota-Bogor Dilempar Batu di Cilebut Pelaku Ditangkap https://t.co/WTPWMDeqGd,Negatif,['Ancaman']
tj, Kaca KRL Dilempar Batu di Citayam Pelaku Berhasil Diamankan Petugas Kereta Rel Listrik (KRL) rute Bogor Jakarta Kota menjadi sasaran pelemparan batu pada Jumat sore 11 Juli 2025 sekitar pukul 18.34 WIB. https://t.co/LaFMFFz2OB,Negatif,"['Pelayanan', 'Ancaman', 'Akses/Rute']"
tj,@sahabat_kereta Info jalur5 di ig CLI TS3 kena pelemparan di Pasar Anyar Bogor baru jalan ke arah Jakarta Kota (KA 1381),Negatif,['Akses/Rute']
tj,KRL CRRC CLI-125 trainset 3 terkena lemparan batu saat berada di perlintasan Pasar Anyar Bogor Jumat (11/7) sekitar pukul 16.15 WIB. KRL baru keluar dari Stasiun Bogor dan berdinas KA 1381 tujuan Jakarta Kota.,Negatif,['Infrastruktur']
tj,@RaysToEarth itu mah jauh banget ray beda jalur juanda tuh jakarta kota rute nya kalo bintaro rute nya ke serpong. tapi juanda enak sih dia ada kereta langsung ke UI kalo ga salah kalo dari bintaro harus transit 2 kali.,Negatif,['Akses/Rute']
tj,@Natcromancer - KL (MRT LRT Monorail KTM) - Bangkok (BTS MRT Monorail) - Singapore (MRT LRT) - Manila (MRT LRT) - Jakarta (MRT KRL) - China (Metro) - Hong Kong (MTR) - Macau (LRT) - Seoul (Metro),Negatif,[]
tj,min kalo pesen kereta jogja - jakarta apakah bisa naiknya di purwokerto? (kereta berhenti di purwokerto) @KAI121,Negatif,[]
tj,Kalian pengguna transum di Jakarta sadar gak kalau iklan pinjol di bodi KRL atau mikrotrans (JakLingko) semakin masif? Ekonomi lagi sulit rakyat diiming-imingi terus. Aku sudah pernah melapor tapi dijawab template. Bukan dihentikan malah semakin ramai. https://t.co/Z0JCyWfECU,Negatif,['Ancaman']
tj,ibu2 / mba mba cewe yg br turun di stasiun tebet dr kereta arah jakarta trs lari2 jam 16.59 gasabaaran nabrak2in orang GOBLOK BGT LU ASLI HP GW JATOH GRGR LO TOLOL,Negatif,"['Infrastruktur', 'Emosi/Frustrasi']"
tj,@Ayang_Lagi6 Mirip aspal berlobang di rel keretaapi jalan Pramuka rel KA jln percetakan negara Jakarta pusat di Bekasi aspal rel kereta api jln arah bulan2 Bekasi rel kereta api jln proyek pasar arah H Agus Salim rusak lobang besar2 CC @pramonoanung @mas_triadhianto Motor banyak terpeleset,Negatif,['Kondisi']
tj,open jasa rental sewa rent digicam sony w810 &amp; canon ixus 185 jabodetabek buat juli cod di st krl line jakarta - bogor udah include card reader juga! slot terbatas yaa #rentaldigicam #sewadigicam #sewadigicamdepok #sewadigicamjakarta #zonaBU #zonauang #rentdigicam,Negatif,['Masalah Pembayaran']
tj,How many Metro systems have you been on? I've been on 7: - Kuala Lumpur (MRT LRT Monorail) - Bangkok (BTS MRT) - Singapore (MRT LRT) - Jakarta (LRT MRT KRL) - Almaty (Metro) - Osaka (Metro) - Seoul (Metro),Negatif,[]
tj,Sebaiknya KA Semi Cepat Antar Propinsi bisa diprogramkan bertahap dan manfaatnya lebih besar. https://t.co/dLQ6xoCyh8,Negatif,[]
tj,Tak mengherankan jika hingga kini masih dijumpai para pedagang dari daerah khususnya Banten yang menggunakan kereta untuk berjualan ke Jakarta menggunakan kereta komuter. #ArsipKompas #AdadiKompas https://t.co/ZdoAvDnckf,Negatif,[]
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/uQC1nbN7ig,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,@rosefeerin @dolcelattefrap 300rb itu bisa buat naik kereta Ekonomi PSO ke jakarta 2 org atau kelas Eksekutif Surabaya-Solo,Negatif,[]
tj,Jakarta: TJ 3.500 KRL 3.000 Jaklingko gratis Bandung:,Negatif,[]
tj,Liburan Seru Anak: Main Profesi di Wahana KAI KidZania Jakarta Sedang cari ide liburan anak yang seru tapi juga penuh makna paradiva? Kini hadir wahana edukatif baru dari PT Kereta Api Indonesia (KAI) di KidZania Jakarta yang patut kamu coba bersama si k https://t.co/QvChfUsF8n,Negatif,['Kondisi']
tj,@ARSIPAJA Alahh Jakarta macet juga masih bisa liat MRT KRL TJ pada jalan. Lahh di Bandung kalo kena macet cuma bisa pasrah.,Negatif,['Kemacetan']
tj,sebagai org Madiun saya selalu membayar kereta full trip kalau dari Jakarta atau Bandung. Kenapa? karena tiket kereta kalau relasinya lebih jauh dr ke Jogja pasti harga full ke Surabaya Malang atau Blitar,Negatif,['Masalah Pembayaran']
tj,Tumben bgt ayah mau nganterin ke kampus jadi enak kan gua ga perlu berdiri di kereta sampe jakarta https://t.co/fiY2HcozYm,Negatif,['Kemacetan']
tj,@azwar_gobel @worksfess Full kereta dr Lenteng agung turun di jakarta kota trus lanjut krl tanjung Priok wkwk,Negatif,[]
tj,Untung masih sempet naik kereta anjirrr. 8 : 20 baru bangun kereta jam 9:15 wkwkwkw streess jakarta macet banget lagih.,Negatif,"['Kemacetan', 'Emosi/Frustrasi']"
tj,@TirtoID Jakarta lebih panas sih tapi kereta sama busnya dingin dan dapat diandalkan buat bepergian.,Negatif,['Kondisi']
tj,Mau jg keliling jakarta sambil naik trans krl lagi sama pp dari kampus ke rumah,Negatif,[]
tj,kereta manggarai kereta jakarta kota ,Negatif,[]
tj,Menhub soal Kereta Cepat Jakarta-Surabaya: Bisa Lanjut Asal Tak Pakai APBN https://t.co/VfAp0HnKGx,Negatif,[]
tj,@insanridho Ngerasain naek krl walopun harus lebih pagi menghindsri penumpukan emang lebih manusiawi daripada bawa motor atau mobil ke jakarta.,Negatif,[]
tj,Ternyata setelah gue bengong sambil nunggu kereta (yg telat dari jadwal) masalahnya tu jalur kereta di Jakarta banyak yg melintasi jalan raya ga si.,Negatif,"['Keterlambatan', 'Akses/Rute']"
tj,@worksfess Jakarta mau irit bisa naik tj/krl. Cari kosan yg masih murah daerah jakpus/jakbar. Makanan bisa makan warteg/naspad. Intinya di jakarta bisa hidup dan nabung asal ga hedon.,Netral,['Harga']
tj,@Aralie_JKT48 05.07.25 09.00 AM UDAH COBAIN PINDANG TETEL? MEGONO? Klo blom berarti taun depan wajib ke Pekalongan lagiii Enggaaa ‍️ Capek BUANGET gak dari Jakarta ke Pekalongan naik kereta? Cancinyaaa si lesungg pipii #Lieterasi @Aralie_JKT48,Negatif,"['Masalah Pembayaran', 'Emosi/Frustrasi']"
tj,mari kita lihat kereta jakarta kota dan dan stasiun cawang,Negatif,['Infrastruktur']
tj,Mimpi mutasi ke Jakarta terus dipindah ke puskesmas yg dekat sama stasiun KRL (gatau apa) ,Negatif,['Infrastruktur']
tj,First time naik Papandayan! Tadinya mau naik Serayu buat pulang murah soalnya tapi terlalu siang disuruh ganti kereta yang lebih pagi soalnya mamah mau gantian pergi ke Jakarta jg. Gw asal beli tiket aja soalnya sisa kursi tinggal 3 lg ternyata kursi jendela https://t.co/N8nTsn5XkW,Negatif,[]
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/HZUHibnD73,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,@AirrPanas bantu jawab ya kak. berdasarkan https://t.co/CxG6dFjSlm KRL Jakarta Kota-Bogor keberangkatan pertama berangkat jam 05.21 (khusus hari kerja) dan jam 05.28 setiap hari,Negatif,['Kondisi']
tj,@kysomaa Deket ke krl ga kak? Aku kerja di jakarta selatan soalnya. Aku nyari kos pet friendly,Negatif,[]
tj,@toe_giman Maksudnya apa coba lempar batu.. Pernah juga dulu naik kereta jakarta bogor tau2 batu melayang ke dalem untung gak kena jidat.,Negatif,[]
tj,Alhamdulillah gue masih tinggal di Jakarta kalo ga mampus aja sama biaya nginep kereta atau kapal atau pesawat segala macem mati aja gue,Negatif,[]
tj,Akses masuk dan keluar menuju Stasiun Kereta Cepat Whoosh Halim DIBUKA pukul 06.00 s.d 22.00 WIB pada ruas Tol Jakarta Cikampek KM 01+842 arah Cikampek. Hanya kendaraan kecil dan Bus tidak untuk kendaraan besar/angkutan barang. https://t.co/jK2R6LzKkB,Negatif,"['Infrastruktur', 'Akses/Rute']"
tj,@insanridho Jujur saya iri dengan warga Jakarta krn punya Transjakarta dan KRL.,Netral,[]
tj,day 8 #gwmagang mencoba menaiki krl ke jakarta kota dulu biar bisa duduk dan tidur nyenyak sampai cty xixixi seru bgt man dapet kereta baruuu yg cakep pol https://t.co/5pM4ojbBAk,Negatif,[]
tj,knp deh transport indo tuh g ngejangkau semua tempat jakarta dlu deh itu aj kga semua tempat dket ke kereta ato tj d suru jalan kaki kh warganya buat jalan kaki aj kga enak fakkk aslik dh sebel bgt udh armadanya dkit dtengnya lama g bisa ke smua tempat... Jlek luh,Negatif,[]
